,Video file,Organ,Finding,Classification
1605,cd654b29-0c76-4dec-b7e9-6e9ed0b87da0,Upper GI,retroflex-stomach,anatomical-landmarks
1606,ce0fb26d-6179-416a-8765-d37b42d6f91a,Upper GI,retroflex-stomach,anatomical-landmarks
1607,ce6cd5f3-c771-40e3-9089-ef878543a2d1,Upper GI,retroflex-stomach,anatomical-landmarks
1608,ce6da62f-de69-4f06-b081-fe90123ae82f,Upper GI,retroflex-stomach,anatomical-landmarks
1609,cf02fcba-d6d1-4e69-9228-6bc5dae72784,Upper GI,retroflex-stomach,anatomical-landmarks
1610,cf1752ac-f491-4112-911d-2b4bd08b7771,Upper GI,retroflex-stomach,anatomical-landmarks
1611,cf31d609-5adb-4c0c-9219-ca7d2aa2cf9e,Upper GI,retroflex-stomach,anatomical-landmarks
1612,cf3b1cd2-d93c-44d7-b45b-3893f53bd343,Upper GI,retroflex-stomach,anatomical-landmarks
1613,cf5d1eb0-fd4f-4bb5-8cfb-ba0852f6e01d,Upper GI,retroflex-stomach,anatomical-landmarks
1614,cf73baf7-5783-48fa-b146-0d0d67f8eeec,Upper GI,retroflex-stomach,anatomical-landmarks
1615,cf7fca27-df85-4d91-b54c-dd14c1e4640c,Upper GI,retroflex-stomach,anatomical-landmarks
1616,cfbfe379-fde6-4610-abcd-4c5f1aed3ba5,Upper GI,retroflex-stomach,anatomical-landmarks
1617,d000a896-1e01-4ade-bf33-69a8a659bdc3,Upper GI,retroflex-stomach,anatomical-landmarks
1618,d000dbba-83e6-47b9-8b38-e194d2145b20,Upper GI,retroflex-stomach,anatomical-landmarks
1619,d057f33a-98f5-47be-b19b-01e47c78e115,Upper GI,retroflex-stomach,anatomical-landmarks
1620,d06ffd4c-8564-480d-8a4b-7d50025fdf22,Upper GI,retroflex-stomach,anatomical-landmarks
1621,d0c550b2-b7ab-4968-a6cd-6d9fe581143c,Upper GI,retroflex-stomach,anatomical-landmarks
1622,d14ee3ca-ed27-4fb6-ae07-d00019db07b8,Upper GI,retroflex-stomach,anatomical-landmarks
1623,d1b488bc-c66f-4ce4-a457-42470ef206b6,Upper GI,retroflex-stomach,anatomical-landmarks
1624,d1d52f9e-14d5-4d53-9174-12fd21efc174,Upper GI,retroflex-stomach,anatomical-landmarks
1625,d2182f91-f5d0-4a53-b539-93f8a60232f4,Upper GI,retroflex-stomach,anatomical-landmarks
1626,d2266bf0-b8f4-459c-8ad1-c587c024142f,Upper GI,retroflex-stomach,anatomical-landmarks
1627,d22eea40-3bb3-4fb5-891e-29d3c7f6c5bd,Upper GI,retroflex-stomach,anatomical-landmarks
1628,d275778b-8362-48b9-b8f8-0a17739f3107,Upper GI,retroflex-stomach,anatomical-landmarks
1629,d2c38f79-3ee9-42af-8e1c-a83bffca6c7c,Upper GI,retroflex-stomach,anatomical-landmarks
1630,d30a60ac-84f6-4635-a27e-363712498f1a,Upper GI,retroflex-stomach,anatomical-landmarks
1631,d32cbd09-00da-4837-9380-59e019178a77,Upper GI,retroflex-stomach,anatomical-landmarks
1632,d36c36f2-ddf9-454e-b547-970e129e88f5,Upper GI,retroflex-stomach,anatomical-landmarks
1633,d3a97030-8916-41ca-b6df-6cd7303c6b1f,Upper GI,retroflex-stomach,anatomical-landmarks
1634,d3eae57f-315b-456f-9b71-a622588ef1bb,Upper GI,retroflex-stomach,anatomical-landmarks
1635,d3fce7ca-879b-4b1c-baa0-54db69dc5a1f,Upper GI,retroflex-stomach,anatomical-landmarks
1636,d41ea5f9-52a5-42ca-991f-bf187236c7d9,Upper GI,retroflex-stomach,anatomical-landmarks
1637,d43fbb9e-a811-40a0-ad57-08b5a3bfe31c,Upper GI,retroflex-stomach,anatomical-landmarks
1638,d46c3d6a-3fdb-4c3b-ad41-525b62874a5b,Upper GI,retroflex-stomach,anatomical-landmarks
1639,d4c62fa0-505b-466c-aa34-73b808fdc273,Upper GI,retroflex-stomach,anatomical-landmarks
1640,d4dcbc60-86a9-4bf8-b9e0-105e29a39c75,Upper GI,retroflex-stomach,anatomical-landmarks
1641,d50f3d37-2416-4bab-a33a-dd8953f5bf79,Upper GI,retroflex-stomach,anatomical-landmarks
1642,d5d9d692-ca6d-4c28-9bb8-f899eb376730,Upper GI,retroflex-stomach,anatomical-landmarks
1643,d676a865-597a-4da4-916b-2ec0e39a900e,Upper GI,retroflex-stomach,anatomical-landmarks
1644,d6988ca3-9094-419d-8787-e763e089eb96,Upper GI,retroflex-stomach,anatomical-landmarks
1645,d7ae3623-21b4-4eec-a94f-3610efc5896d,Upper GI,retroflex-stomach,anatomical-landmarks
1646,d807f5b1-6070-4581-943b-5b888d5d98e3,Upper GI,retroflex-stomach,anatomical-landmarks
1647,d91051dd-9a50-455c-888f-d30142ef78c3,Upper GI,retroflex-stomach,anatomical-landmarks
1648,d97bf942-3f86-4c91-a5b4-aa4aec0745ac,Upper GI,retroflex-stomach,anatomical-landmarks
1649,d9a19f65-2037-4483-9a00-02c38d4b57da,Upper GI,retroflex-stomach,anatomical-landmarks
1650,d9aa96f8-472d-43f0-ab61-56396d87c830,Upper GI,retroflex-stomach,anatomical-landmarks
1651,d9ecfc9b-8741-424b-8c0e-a2bc908337fb,Upper GI,retroflex-stomach,anatomical-landmarks
1652,d9f6c286-0acf-4b2b-bf41-b232ea702306,Upper GI,retroflex-stomach,anatomical-landmarks
1653,d9faa725-9a45-49c8-91cd-da32705210fe,Upper GI,retroflex-stomach,anatomical-landmarks
1654,da32e966-e462-4b33-af13-d2572666560f,Upper GI,retroflex-stomach,anatomical-landmarks
1655,da579bff-2928-48dd-9c2d-4bfa54de7394,Upper GI,retroflex-stomach,anatomical-landmarks
1656,daa1b966-5108-4f40-a69c-25388694636b,Upper GI,retroflex-stomach,anatomical-landmarks
1657,dac0d11f-d4ac-4db5-b8ba-c2b23d0af266,Upper GI,retroflex-stomach,anatomical-landmarks
1658,dbff7d51-14bc-41dc-aa9c-dd18db596efc,Upper GI,retroflex-stomach,anatomical-landmarks
1659,dc183098-29cd-4900-ba50-e02bf4810711,Upper GI,retroflex-stomach,anatomical-landmarks
1660,dcd258bf-06d0-41a4-82fd-80781d2f1616,Upper GI,retroflex-stomach,anatomical-landmarks
1661,dd133813-b018-478c-a969-dea05a7f6acb,Upper GI,retroflex-stomach,anatomical-landmarks
1662,dd6ee2c8-fcbc-4452-8044-56b616120e10,Upper GI,retroflex-stomach,anatomical-landmarks
1663,dd886271-a261-4bed-b4a9-8efe897ff3d1,Upper GI,retroflex-stomach,anatomical-landmarks
1664,dd90e3f2-c3d4-4a2d-82cd-1da801143849,Upper GI,retroflex-stomach,anatomical-landmarks
1665,dd948bba-03f5-4720-b4b2-47937d2d9733,Upper GI,retroflex-stomach,anatomical-landmarks
1666,dddaddf0-b50b-42d0-b788-d02692798811,Upper GI,retroflex-stomach,anatomical-landmarks
1667,dddb7111-1614-4ad3-9719-0e42c020def1,Upper GI,retroflex-stomach,anatomical-landmarks
1668,de010d57-52cc-4862-9aff-75a47393d871,Upper GI,retroflex-stomach,anatomical-landmarks
1669,de41394a-46b5-4fa4-978f-1d75134f3d2c,Upper GI,retroflex-stomach,anatomical-landmarks
1670,df5ca626-beb0-4318-b657-6ba78c85c4a9,Upper GI,retroflex-stomach,anatomical-landmarks
1671,df92b6c2-ac0a-4635-b8f9-6a9c777bbf02,Upper GI,retroflex-stomach,anatomical-landmarks
1672,dffbf39b-010e-4fbe-a400-af2e30f6bc6d,Upper GI,retroflex-stomach,anatomical-landmarks
1673,e06149f1-dd10-452f-8a9b-b7fb91ca17ad,Upper GI,retroflex-stomach,anatomical-landmarks
1674,e0dc9490-38ef-4d46-8aa4-098e4fb37362,Upper GI,retroflex-stomach,anatomical-landmarks
1675,e0dfe49c-d2ca-40a5-8ebe-fd05df1effd4,Upper GI,retroflex-stomach,anatomical-landmarks
1676,e104bd0a-a6d8-40f2-b2a8-a43be7d1ee49,Upper GI,retroflex-stomach,anatomical-landmarks
1677,e12d76f3-bfb6-48a7-9a7b-4553361d0b43,Upper GI,retroflex-stomach,anatomical-landmarks
1678,e2d0070e-89b5-4d9d-a8e9-5715c0f5dd28,Upper GI,retroflex-stomach,anatomical-landmarks
1679,e3c505fe-0cc1-40b9-8a98-826261d58dd5,Upper GI,retroflex-stomach,anatomical-landmarks
1680,e40543a1-19e4-43cc-a867-12fb2dbb2fba,Upper GI,retroflex-stomach,anatomical-landmarks
1681,e418baf4-7fc8-437d-ba75-41057f1824a9,Upper GI,retroflex-stomach,anatomical-landmarks
1682,e42b9caa-2847-4016-aece-f7a462cffed0,Upper GI,retroflex-stomach,anatomical-landmarks
1683,e4728ac5-c3a4-42b4-bc03-16a90a8685c3,Upper GI,retroflex-stomach,anatomical-landmarks
1684,e4adc31b-8945-49e3-8c47-dd052c84f5d1,Upper GI,retroflex-stomach,anatomical-landmarks
1685,e5fffafb-f5b1-4541-b811-bec12021babe,Upper GI,retroflex-stomach,anatomical-landmarks
1686,e655f918-28e5-4155-8192-f85c23a7d1e7,Upper GI,retroflex-stomach,anatomical-landmarks
1687,e69512b4-1772-43ef-918e-93984826d22d,Upper GI,retroflex-stomach,anatomical-landmarks
1688,e72f73d0-fa71-4d3b-84a4-68dfefd94dda,Upper GI,retroflex-stomach,anatomical-landmarks
1689,e760c692-1b87-4d45-89c9-2640c8b2c42b,Upper GI,retroflex-stomach,anatomical-landmarks
1690,e774d53d-ffba-43e3-9a5c-cda2513bf4ee,Upper GI,retroflex-stomach,anatomical-landmarks
1691,e78b300f-1505-4a4e-8bf5-807ba5df0828,Upper GI,retroflex-stomach,anatomical-landmarks
1692,e7afa742-30f9-4330-b0be-6d5e2c1d4693,Upper GI,retroflex-stomach,anatomical-landmarks
1693,e81cdaa6-1904-4ffa-92fb-f388c48e50b4,Upper GI,retroflex-stomach,anatomical-landmarks
1694,e851686e-068d-4fc3-92a0-54e13645837b,Upper GI,retroflex-stomach,anatomical-landmarks
1695,e8d47d48-5f7f-4c10-babb-9a374febf8b7,Upper GI,retroflex-stomach,anatomical-landmarks
1696,e8d4fe10-ba4e-41a1-b585-f54bc57c4172,Upper GI,retroflex-stomach,anatomical-landmarks
1697,e8f580c9-46aa-4c32-b7d4-ba0c21905220,Upper GI,retroflex-stomach,anatomical-landmarks
1698,e977c4bd-e464-4cd7-add3-9c72673519d4,Upper GI,retroflex-stomach,anatomical-landmarks
1699,eadc72d6-4023-4c79-b3cf-4236e5c4c3fd,Upper GI,retroflex-stomach,anatomical-landmarks
1700,eb5cac9c-fd9c-4c45-ac64-a7b0f3daec2b,Upper GI,retroflex-stomach,anatomical-landmarks
1701,ebab03e9-fdcd-4625-a65e-7d708ab0de6e,Upper GI,retroflex-stomach,anatomical-landmarks
1702,ebdd5461-7bbc-4e21-96ca-6e5fc3493452,Upper GI,retroflex-stomach,anatomical-landmarks
1703,eca7ef23-053f-479f-84ce-df6c804f9b5b,Upper GI,retroflex-stomach,anatomical-landmarks
1704,ecc04e7f-cce0-4ab7-a165-225452f99cb9,Upper GI,retroflex-stomach,anatomical-landmarks
1705,ed0e236e-757c-408b-9f93-94514bf9bda1,Upper GI,retroflex-stomach,anatomical-landmarks
1706,ed50806d-34b6-4e58-9a5f-2e87ea542432,Upper GI,retroflex-stomach,anatomical-landmarks
1707,ed5139e2-7e13-42c3-841a-3f2ed267088f,Upper GI,retroflex-stomach,anatomical-landmarks
1708,ed64a18a-ecf4-4553-bf9f-5e0ff87101c7,Upper GI,retroflex-stomach,anatomical-landmarks
1709,ed702df2-09bc-4e2a-aa43-8c576f0b5a5d,Upper GI,retroflex-stomach,anatomical-landmarks
1710,ed76ad4b-c9e9-4a94-8786-123bdc489921,Upper GI,retroflex-stomach,anatomical-landmarks
1711,ee5d4719-46e1-4ec0-891f-078d702dfb8e,Upper GI,retroflex-stomach,anatomical-landmarks
1712,f061abaf-7907-498b-939f-4ea88d83c17d,Upper GI,retroflex-stomach,anatomical-landmarks
1713,f0626d8e-f582-4398-9303-16d6611bfdd6,Upper GI,retroflex-stomach,anatomical-landmarks
1714,f067c286-2a17-4b4a-a536-fab1a32f6155,Upper GI,retroflex-stomach,anatomical-landmarks
1715,f17a02ca-22c6-4eea-8401-7991a7f876df,Upper GI,retroflex-stomach,anatomical-landmarks
1716,f232dd62-b16f-4277-b8c1-57011e34dbc8,Upper GI,retroflex-stomach,anatomical-landmarks
1717,f2c620fa-2e01-43dd-9ed9-89d054f8fbe3,Upper GI,retroflex-stomach,anatomical-landmarks
1718,f2d1e85d-640c-44b2-b6b2-c4f1f4b2eba8,Upper GI,retroflex-stomach,anatomical-landmarks
1719,f3606229-8ec5-4b6d-a8be-4668ed07e2db,Upper GI,retroflex-stomach,anatomical-landmarks
1720,f3720a6c-a7c6-48d1-b286-af93e6207552,Upper GI,retroflex-stomach,anatomical-landmarks
1721,f4087b87-5ade-42c8-b9d5-7d8987f450e5,Upper GI,retroflex-stomach,anatomical-landmarks
1722,f40fd37a-a517-4136-9649-52fad694b284,Upper GI,retroflex-stomach,anatomical-landmarks
1723,f450afbb-ede3-4499-8493-cc1f1429deca,Upper GI,retroflex-stomach,anatomical-landmarks
1724,f4c0af10-779c-4f32-926b-7ce45abe6ab4,Upper GI,retroflex-stomach,anatomical-landmarks
1725,f4d911d8-696e-4f32-ae8f-6b727c04d4e3,Upper GI,retroflex-stomach,anatomical-landmarks
1726,f514bc60-58ee-46ac-bdc6-f7ecf81d90d7,Upper GI,retroflex-stomach,anatomical-landmarks
1727,f529f147-9c30-4363-a825-5444b1241681,Upper GI,retroflex-stomach,anatomical-landmarks
1728,f5d977be-ee7c-4480-85d7-4c72cdc9088c,Upper GI,retroflex-stomach,anatomical-landmarks
1729,f6d46a23-15c9-474c-93b6-794b421e6556,Upper GI,retroflex-stomach,anatomical-landmarks
1730,f6da23a5-bf6e-4a89-be93-1bd5872b5bef,Upper GI,retroflex-stomach,anatomical-landmarks
1731,f7378590-9e8a-46dc-9b56-41f6a832e465,Upper GI,retroflex-stomach,anatomical-landmarks
1732,f75e8768-9956-4f8c-9e69-8c1970ef9b9e,Upper GI,retroflex-stomach,anatomical-landmarks
1733,f77faf4c-a7aa-4987-86a5-e436826e44b9,Upper GI,retroflex-stomach,anatomical-landmarks
1734,f78b85ea-5631-40b2-aa67-cfa2abbf6d8d,Upper GI,retroflex-stomach,anatomical-landmarks
1735,f79f8e28-2323-4ba9-a3d2-c26734a89038,Upper GI,retroflex-stomach,anatomical-landmarks
1736,f7f24145-52f3-44ba-9a31-caba733a98e2,Upper GI,retroflex-stomach,anatomical-landmarks
1737,f7f59a81-7bf8-41c9-9448-d665d9e4de9b,Upper GI,retroflex-stomach,anatomical-landmarks
1738,f8334ba5-b998-4a7a-8b50-56c5a37b68ad,Upper GI,retroflex-stomach,anatomical-landmarks
1739,f85f96c3-04a6-418a-aa69-197780d38a4e,Upper GI,retroflex-stomach,anatomical-landmarks
1740,f88638fb-565b-4802-92ab-9210cb9a0db4,Upper GI,retroflex-stomach,anatomical-landmarks
1741,f896d0f5-5307-42bb-87b7-402902314d51,Upper GI,retroflex-stomach,anatomical-landmarks
1742,f8eec4f1-9f95-40a6-8a92-471aea0f51b4,Upper GI,retroflex-stomach,anatomical-landmarks
1743,f8fdaeb9-ea8d-48f9-975f-4f61701f3664,Upper GI,retroflex-stomach,anatomical-landmarks
1744,f94ceae7-13f9-4edd-9705-57a67a2811bc,Upper GI,retroflex-stomach,anatomical-landmarks
1745,f98ee818-a9cc-4789-8098-7c2f1bf06a34,Upper GI,retroflex-stomach,anatomical-landmarks
1746,f992d70a-089f-4d92-8278-0d0a2135c8e9,Upper GI,retroflex-stomach,anatomical-landmarks
1747,fa0b3081-697f-49ea-ab73-771262dcfd3b,Upper GI,retroflex-stomach,anatomical-landmarks
1748,fad5415f-2de4-4857-b58c-fc7be27ce717,Upper GI,retroflex-stomach,anatomical-landmarks
1749,fb7e677d-d17b-4ff2-ae40-0e0e66d0e476,Upper GI,retroflex-stomach,anatomical-landmarks
1750,fc6b8828-4de3-4344-a0d0-720ded1864ca,Upper GI,retroflex-stomach,anatomical-landmarks
1751,fceeac1e-ce70-424e-b612-984a545fddee,Upper GI,retroflex-stomach,anatomical-landmarks
1752,fd36db74-809c-4467-955e-cf9f80e62113,Upper GI,retroflex-stomach,anatomical-landmarks
1753,fdc39910-17e3-4fdb-abce-e420ec632cd9,Upper GI,retroflex-stomach,anatomical-landmarks
1754,fdcfc4e2-e552-4716-afe2-2bc81a9fecf8,Upper GI,retroflex-stomach,anatomical-landmarks
1755,fe2e385a-690d-4b51-a298-5fa24b53e09e,Upper GI,retroflex-stomach,anatomical-landmarks
1756,fe8382d3-2f79-4df7-a75c-86cda2052b38,Upper GI,retroflex-stomach,anatomical-landmarks
1757,feb1635e-6f7d-4fc5-98fa-6faf3aa8c7ff,Upper GI,retroflex-stomach,anatomical-landmarks
1758,fee6dbd6-a7d1-4c74-b705-f7f0591971b8,Upper GI,retroflex-stomach,anatomical-landmarks
1759,ff4c5507-7e63-4bc8-8afd-ac223bdbb0ab,Upper GI,retroflex-stomach,anatomical-landmarks
1760,ff859d82-0a08-49ee-8bf8-4a01ec8dde94,Upper GI,retroflex-stomach,anatomical-landmarks
1761,ff994c9c-2530-41e4-a062-47c08dcdf034,Upper GI,retroflex-stomach,anatomical-landmarks
1762,ffd5e2fe-ac75-409e-ac93-4424413205c4,Upper GI,retroflex-stomach,anatomical-landmarks
1763,001dcfa9-0cac-4b07-9cec-bc70944cd4d3,Upper GI,z-line,anatomical-landmarks
1764,001f937f-2a43-4df1-a6be-9673410a1924,Upper GI,z-line,anatomical-landmarks
1765,00515123-4d92-412b-85de-997cd047a2df,Upper GI,z-line,anatomical-landmarks
1766,006c4a19-6294-4d93-bf1a-2191e4d21594,Upper GI,z-line,anatomical-landmarks
1767,00ab5b44-ff96-42fc-bc3b-9489fcc5d488,Upper GI,z-line,anatomical-landmarks
1768,00b25e1b-04fc-406a-822a-745a4a2ccc8d,Upper GI,z-line,anatomical-landmarks
1769,00b55eda-6725-4e04-a260-4fe9e55f5314,Upper GI,z-line,anatomical-landmarks
1770,00c7b12f-3cb2-4fa6-8077-9031500661ac,Upper GI,z-line,anatomical-landmarks
1771,00d7cb9f-e111-424d-8d78-bf4f0d5bb232,Upper GI,z-line,anatomical-landmarks
1772,0199a246-78cf-43b8-9b11-ee59d95884ec,Upper GI,z-line,anatomical-landmarks
1773,01a69add-68c3-4898-b08d-950b10f1af3d,Upper GI,z-line,anatomical-landmarks
1774,01b0cbaa-28ef-436f-b400-4220cbc56659,Upper GI,z-line,anatomical-landmarks
1775,021bf467-f7b7-4c40-912b-ee8006641c02,Upper GI,z-line,anatomical-landmarks
1776,026bf4e1-b82c-4920-a237-1b566d2a409c,Upper GI,z-line,anatomical-landmarks
1777,02a0d381-ff37-4995-a900-98c00950c0d2,Upper GI,z-line,anatomical-landmarks
1778,02e0e571-c3f5-4a71-aa1d-c73b9498e3a7,Upper GI,z-line,anatomical-landmarks
1779,032fe1fc-fd11-408d-a482-8e240ce59c4f,Upper GI,z-line,anatomical-landmarks
1780,03ead357-7b7d-4c68-915d-aa64f983c98c,Upper GI,z-line,anatomical-landmarks
1781,03f6064f-751c-4cad-886b-69fb4d11c2fa,Upper GI,z-line,anatomical-landmarks
1782,047779d2-7cdf-4ae6-8a03-657e7ec6525d,Upper GI,z-line,anatomical-landmarks
1783,0483ce4a-62dd-4f65-8d74-99bead6dfaf9,Upper GI,z-line,anatomical-landmarks
1784,052189aa-aeeb-444f-b3ac-fa2d4ac37967,Upper GI,z-line,anatomical-landmarks
1785,05348a1a-c40e-43ee-bf4b-0cdc44b63734,Upper GI,z-line,anatomical-landmarks
1786,057b8126-e512-48c3-9aec-338c651dec44,Upper GI,z-line,anatomical-landmarks
1787,0595c37d-0817-4e2d-a889-1ea445bd2961,Upper GI,z-line,anatomical-landmarks
1788,05bbe6d1-3444-4190-ab61-6603cc7f4afb,Upper GI,z-line,anatomical-landmarks
1789,05d3386c-d087-4a3b-95af-7a5c65e91939,Upper GI,z-line,anatomical-landmarks
1790,05d74c06-c84c-4bee-b1ae-196b5ba8c5b4,Upper GI,z-line,anatomical-landmarks
1791,06141be1-4978-4c9f-a1ba-5a340c0b8635,Upper GI,z-line,anatomical-landmarks
1792,06aca135-4ddd-49d7-9d08-291f3cd77bce,Upper GI,z-line,anatomical-landmarks
1793,06aef4e2-7d3d-491f-bedc-9afb59c25e41,Upper GI,z-line,anatomical-landmarks
1794,06de3f60-7467-49ac-9806-5a165f81fdfe,Upper GI,z-line,anatomical-landmarks
1795,07a7383b-7068-4424-8271-e7c58c14616b,Upper GI,z-line,anatomical-landmarks
1796,07eba77a-9988-402c-ad26-1f5a1ba58ea9,Upper GI,z-line,anatomical-landmarks
1797,085e71b1-996b-4ad2-a0b2-22d4a985879f,Upper GI,z-line,anatomical-landmarks
1798,089db17d-b798-4767-bf07-2e7d009a9a4c,Upper GI,z-line,anatomical-landmarks
1799,08ca3c3b-041a-4926-8f15-6be78d1a27dd,Upper GI,z-line,anatomical-landmarks
1800,08cc6220-6de1-41fe-9864-939b25f21783,Upper GI,z-line,anatomical-landmarks
1801,08ea8e1f-e5db-4582-b693-9266818e8500,Upper GI,z-line,anatomical-landmarks
1802,092029ce-b6a5-4c47-9f8c-8716d4350fb8,Upper GI,z-line,anatomical-landmarks
1803,096fc7d3-3b97-42fb-85fb-140c852354c0,Upper GI,z-line,anatomical-landmarks
1804,0a168064-208f-4d4d-bfdd-ee3e552f9c47,Upper GI,z-line,anatomical-landmarks
1805,0a893d62-d05c-48d0-91c6-9c8c181e6422,Upper GI,z-line,anatomical-landmarks
1806,0a9ea004-fa08-4773-a270-16024d0a3e9c,Upper GI,z-line,anatomical-landmarks
1807,0aec60bd-84f9-4f55-be84-1f6579b1df6b,Upper GI,z-line,anatomical-landmarks
1808,0b2583fe-96cd-4837-ac45-f8221aaf9709,Upper GI,z-line,anatomical-landmarks
1809,0b5cf4bd-18cc-4e5d-9203-142dab5ffcac,Upper GI,z-line,anatomical-landmarks
1810,0b9e1573-f310-47d1-b8c9-932590746548,Upper GI,z-line,anatomical-landmarks
1811,0bba0798-73b4-4d19-a58e-dd715f25c297,Upper GI,z-line,anatomical-landmarks
1812,0c34c146-8bc0-46b6-9e56-b0ec6ab69826,Upper GI,z-line,anatomical-landmarks
1813,0c61343a-52a3-4f9b-85c3-732637968885,Upper GI,z-line,anatomical-landmarks
1814,0c809aa4-64f7-4eda-a311-f60ea5a95df8,Upper GI,z-line,anatomical-landmarks
1815,0ca223b9-85b1-494a-a091-c6a0171bbc46,Upper GI,z-line,anatomical-landmarks
1816,0ca4e56f-db0b-4ad6-90dc-6cc39bf7e995,Upper GI,z-line,anatomical-landmarks
1817,0cae5a91-bcab-4dac-af13-d9a52bdd0fec,Upper GI,z-line,anatomical-landmarks
1818,0cb7cc0e-adc4-4fa5-a49f-44f020fbd3c6,Upper GI,z-line,anatomical-landmarks
1819,0cb83fa9-7c97-45b0-af11-433dacfe85b8,Upper GI,z-line,anatomical-landmarks
1820,0ceacbfd-56d0-4754-97ba-3323c80ac4a6,Upper GI,z-line,anatomical-landmarks
1821,0cf5fa62-e934-4944-a24a-d3ad29b4b1f1,Upper GI,z-line,anatomical-landmarks
1822,0ddaaf79-d3df-44a9-8141-a790c39ce409,Upper GI,z-line,anatomical-landmarks
1823,0e552c1c-a6bb-4d11-8f16-547f75d91080,Upper GI,z-line,anatomical-landmarks
1824,0ec652c6-4f20-40b8-878a-dbc264dbe841,Upper GI,z-line,anatomical-landmarks
1825,0ee301e5-6032-4111-a17d-2afb95d2fe21,Upper GI,z-line,anatomical-landmarks
1826,0f8d0452-78f0-4f1b-922c-ffdd56a57a4a,Upper GI,z-line,anatomical-landmarks
1827,0fd50427-8237-4fe8-b35c-61d9d10e29bb,Upper GI,z-line,anatomical-landmarks
1828,0ff891e3-c08e-4701-bed1-72f4ee73d9dd,Upper GI,z-line,anatomical-landmarks
1829,103116f4-fddc-4032-be88-aa54740b94ee,Upper GI,z-line,anatomical-landmarks
1830,1090df93-e726-43fb-9a9e-f049a18d6c33,Upper GI,z-line,anatomical-landmarks
1831,10a27f49-0356-4806-843f-90c527974256,Upper GI,z-line,anatomical-landmarks
1832,10d806b8-cd81-4f58-b31c-95f8d2b292bd,Upper GI,z-line,anatomical-landmarks
1833,10fc85d6-99eb-4dd6-884f-70cf6c84d8bf,Upper GI,z-line,anatomical-landmarks
1834,1103c615-2ca8-4eca-9a3c-7247e5683ceb,Upper GI,z-line,anatomical-landmarks
1835,11df432f-6e22-4110-9f00-c984ea1de003,Upper GI,z-line,anatomical-landmarks
1836,121a4b37-1ae0-4db7-8dc2-c07d18c8257d,Upper GI,z-line,anatomical-landmarks
1837,12b16a1e-6eae-419d-90e8-a21536a090c9,Upper GI,z-line,anatomical-landmarks
1838,12f18bd0-5182-494a-8c26-b46e7be6a1eb,Upper GI,z-line,anatomical-landmarks
1839,1407bdc4-5cd5-49c6-84bc-e6a56f684f32,Upper GI,z-line,anatomical-landmarks
1840,1473eedd-fc02-4025-86e5-d7be605d75db,Upper GI,z-line,anatomical-landmarks
1841,14bdced5-0677-4012-b651-da839dd40313,Upper GI,z-line,anatomical-landmarks
1842,14d06ef3-16da-411d-80be-80d001f4bc49,Upper GI,z-line,anatomical-landmarks
1843,1517b8d2-0153-447c-96e8-6c2d98f50290,Upper GI,z-line,anatomical-landmarks
1844,155b1fef-e8fc-463b-8908-3de2997d094f,Upper GI,z-line,anatomical-landmarks
1845,15713573-d1cc-480a-905e-39e8d2a1a640,Upper GI,z-line,anatomical-landmarks
1846,159115b5-f256-4fc0-ae0c-d60b513d1b9e,Upper GI,z-line,anatomical-landmarks
1847,15bd5095-7ec9-44c6-8ed3-07b4bf306d7a,Upper GI,z-line,anatomical-landmarks
1848,15c58d2f-ced4-46d4-99d6-d1312fe196bd,Upper GI,z-line,anatomical-landmarks
1849,15d9aade-27bc-4ae6-bcc6-162033808f1c,Upper GI,z-line,anatomical-landmarks
1850,1630df50-aed3-4652-a4c3-aadee8a466df,Upper GI,z-line,anatomical-landmarks
1851,16738cc9-6761-4c81-965f-092da0c22bc2,Upper GI,z-line,anatomical-landmarks
1852,16b917e2-608a-40a9-b265-e7174767ea55,Upper GI,z-line,anatomical-landmarks
1853,16c53e15-515b-4ea4-a485-d657b9663965,Upper GI,z-line,anatomical-landmarks
1854,16fcb913-399f-49ba-92df-d10db6608929,Upper GI,z-line,anatomical-landmarks
1855,17ebec28-cece-43bb-9206-bfec2c36d606,Upper GI,z-line,anatomical-landmarks
1856,183473e9-b570-48e2-968f-8164c2292a83,Upper GI,z-line,anatomical-landmarks
1857,18519890-95f4-4a37-a779-0cad57258dc4,Upper GI,z-line,anatomical-landmarks
1858,192ee356-af63-4339-882a-a2ff3d9ec6ee,Upper GI,z-line,anatomical-landmarks
1859,1979fced-4f03-4c54-aae9-09cb60ac5f16,Upper GI,z-line,anatomical-landmarks
1860,1994f2f7-3211-490b-9ae6-2fc5523ef0d7,Upper GI,z-line,anatomical-landmarks
1861,19b70245-0218-4018-a622-a3b87f778ffd,Upper GI,z-line,anatomical-landmarks
1862,19d90756-fe6b-4deb-80b7-1b0a24b47f7c,Upper GI,z-line,anatomical-landmarks
1863,19dbf16a-9135-40bf-91e0-9197db797947,Upper GI,z-line,anatomical-landmarks
1864,19f6de9d-a26a-4008-a928-aaf37aa21d35,Upper GI,z-line,anatomical-landmarks
1865,1a56ed27-3aaa-49f0-840d-43d80ecf46d9,Upper GI,z-line,anatomical-landmarks
